,yyyymmxx,"螺纹钢（Φ16-25mm,HRB400）","线材（Φ6.5mm,HPB300）","普通中板（20mm,Q235）","热轧普通薄板（3mm,Q235）","无缝钢管（219*6,20#）",角钢（5#）,电解铜（1#）,铝锭（A00）,铅锭（1#）,锌锭（0#）,硫酸（98%）,烧碱(液碱，32%),甲醇（优等品）,纯苯（石油苯，工业级）,苯乙烯（一级品）,聚乙烯（LLDPE，7042）,聚丙烯（T30S）,聚氯乙烯（SG5）,顺丁胶（BR9000）,涤纶长丝（FDY150D/96F）,液化天然气（LNG）,液化石油气（LPG）,汽油（97#）,汽油（93#）,柴油（0#）,石蜡（58#半）,无烟煤（2号洗中块）,普通混煤（4500大卡）,山西大混（5000大卡）,山西优混（5500大卡）,大同混煤（5800大卡）,焦煤（1/3焦煤）,焦炭（二级冶金焦）,复合硅酸盐水泥（P.C 32.5袋装）,普通硅酸盐水泥（P.O 42.5散装）,浮法平板玻璃（4.8/5mm）,稻米（粳稻米）,小麦（国标三等）,玉米（黄玉米二等）,棉花（皮棉，白棉三级）,生猪（外三元）,大豆（黄豆）,豆粕（粗蛋白含量≥43%）,花生（油料花生米）,尿素（小颗料）,复合肥（硫酸钾复合肥）,农药(草甘膦，95%原药）,人造板（1220*2440*15mm）,纸浆（漂白化学浆）,瓦楞纸（高强）,"螺纹钢（Φ16-25mm,HRB400）_GR","线材（Φ6.5mm,HPB300）_GR","普通中板（20mm,Q235）_GR","热轧普通薄板（3mm,Q235）_GR","无缝钢管（219*6,20#）_GR",角钢（5#）_GR,电解铜（1#）_GR,铝锭（A00）_GR,铅锭（1#）_GR,锌锭（0#）_GR,硫酸（98%）_GR,烧碱(液碱，32%)_GR,甲醇（优等品）_GR,纯苯（石油苯，工业级）_GR,苯乙烯（一级品）_GR,聚乙烯（LLDPE，7042）_GR,聚丙烯（T30S）_GR,聚氯乙烯（SG5）_GR,顺丁胶（BR9000）_GR,涤纶长丝（FDY150D/96F）_GR,液化天然气（LNG）_GR,液化石油气（LPG）_GR,汽油（97#）_GR,汽油（93#）_GR,柴油（0#）_GR,石蜡（58#半）_GR,无烟煤（2号洗中块）_GR,普通混煤（4500大卡）_GR,山西大混（5000大卡）_GR,山西优混（5500大卡）_GR,大同混煤（5800大卡）_GR,焦煤（1/3焦煤）_GR,焦炭（二级冶金焦）_GR,复合硅酸盐水泥（P.C 32.5袋装）_GR,普通硅酸盐水泥（P.O 42.5散装）_GR,浮法平板玻璃（4.8/5mm）_GR,稻米（粳稻米）_GR,小麦（国标三等）_GR,玉米（黄玉米二等）_GR,棉花（皮棉，白棉三级）_GR,生猪（外三元）_GR,大豆（黄豆）_GR,豆粕（粗蛋白含量≥43%）_GR,花生（油料花生米）_GR,尿素（小颗料）_GR,复合肥（硫酸钾复合肥）_GR,农药(草甘膦，95%原药）_GR,人造板（1220*2440*15mm）_GR,纸浆（漂白化学浆）_GR,瓦楞纸（高强）_GR,黑色金属GR,有色金属GR,化工产品GR,石油天然气GR,煤炭GR,非金属建材GR,农产品GR,农业生产资料GR,林产品GR,总增长率50,总增长率9
91,20170303,3723,3774.4,3685.4,3698.5,4520.2,3838.1,46750.8,13521,17769.4,23157.7,257.8,959.9,2506,6411.1,9458.9,9569.4,8497,6309.3,17755,8033.3,3378.7,3983.2,6813.7,6295.7,5579.7,7888.1,947.5,496.1,551.1,604.4,639.4,1100,1659.9,327.5,354.4,1505.3,4364.4,2644.7,1554.1,15621.4,15.8,4198.7,3038.8,7879.6,1670.6,2305,22500,49.8,5051.1,3157.8,-0.028698148,-0.026287955,-0.023941946,-0.047539337,0.001218243,-0.014785533,-0.010627897,-0.002714305,-0.01595459,0.010988387,-0.027169811,0.004604919,-0.046531979,-0.069168784,-0.068318148,0.002241307,0.003460208,-0.016860148,-0.118565478,-0.026266667,0.005475702,0.018122332,-0.013150844,-0.00892576,-0.025771306,0.022847807,0,0.01244898,0.011192661,0.010195554,0.009632086,0,0.056722689,0.013304455,0.006818182,-0.005549316,0,0.00197007,0.023174666,-0.00034556,0.012820513,0.007559032,-0.016633228,-0.007469549,-0.01839121,0.009857612,-0.019962279,0,-0.005571524,-0.13444618,-0.023339113,-0.004577101,-0.036257458,-0.000233678,0.00724488,0.017824003,0.002634493,-0.009498626,-0.046672568,-0.011099842,-0.010319463
92,20170401,3630.3,3687.8,3594.6,3540.2,4480.7,3763.3,47295.4,13866,17211.3,22719.3,250,963.3,2582.3,6787.5,9671.3,9536.9,8513.5,6178.3,16560,7937.5,3362.1,4018,6811.8,6334.2,5541.9,7921.4,958.8,500,555,605,679,1100,1746.7,329.6,353.8,1505.4,4364.4,2646.8,1592.4,15621.4,15.8,4189.2,2953.8,7895,1633.1,2305,21656.3,49.8,5039.9,2795,-0.024899275,-0.022944044,-0.02463776,-0.042801136,-0.008738551,-0.01948881,0.011648999,0.025515864,-0.031407926,-0.018931068,-0.030256012,0.003542036,0.030446927,0.058710674,0.022455042,-0.003396242,0.001941862,-0.020763001,-0.067304985,-0.011925361,-0.004913132,0.008736694,-0.00027885,0.006115285,-0.006774558,0.004221549,0.011926121,0.007861318,0.007076756,0.00099272,0.061933062,0,0.052292307,0.006412214,-0.001693002,6.64E-05,0,0.000794041,0.024644489,0,0,-0.002262605,-0.027971568,0.001954414,-0.022447025,0,-0.037497778,0,-0.002217339,-0.114890113,-0.023918263,-0.003293533,-0.001654906,0.001184498,0.014964996,0.014269488,-0.000355154,-0.019981601,-0.039035817,-0.003983027,-0.006424477
93,20170402,3412.3,3484.7,3393.3,3250,4429.3,3564.8,46122.4,13994.9,16460.6,21790.1,241.3,956.8,2539.9,6687.5,9411.9,9368.8,8467.6,5810.2,14765,8153.1,3307.9,4167.9,7035.6,6595.7,5665.9,7921.4,959.2,498.8,555,603.8,668,1100,1793.6,330,355,1520.5,4364.4,2648.8,1609.4,15620.5,15.3,4172.5,2996.9,7870.8,1592.9,2305,21359.4,49.8,5022.1,2887.5,-0.060050134,-0.055073486,-0.056000668,-0.08197277,-0.011471422,-0.05274626,-0.024801566,0.00929612,-0.043616694,-0.040899147,-0.0348,-0.006747638,-0.016419471,-0.014732965,-0.026821627,-0.017626273,-0.005391437,-0.059579496,-0.10839372,0.027162205,-0.016120877,0.037307118,0.032854752,0.041283824,0.022374998,0,0.000417188,-0.0024,0,-0.001983471,-0.016200295,0,0.026850633,0.001213592,0.003391747,0.010030557,0,0.000755629,0.01067571,-5.76E-05,-0.03164557,-0.003986441,0.014591374,-0.003065231,-0.024615761,0,-0.013709636,0,-0.003531816,0.033094812,-0.05288579,-0.025005322,-0.026335042,0.019616636,-0.003361096,0.010371632,-0.001591518,-0.012775133,0.009854332,-0.011263225,-0.009123478
94,20170403,3382.8,3425.9,3257.8,3202.4,4352.8,3468.6,46019.9,14126.8,16070.4,21947.5,240,955.3,2381.3,6437.5,9075,9079.8,8300.5,5606.4,15240,8066.7,3251.6,4157.1,7027.9,6582.3,5603.4,7921.4,959.2,495,553.3,600,635,1100,1798,329.8,354.5,1526.3,4364.4,2649,1620.5,15620.2,14.8,4159.4,3014.1,7675,1605.7,2305,21687.5,49.8,4994.7,2980,-0.008645195,-0.016873762,-0.03993163,-0.014646154,-0.017271352,-0.026986086,-0.002222347,0.009424862,-0.02370509,0.007223464,-0.005387484,-0.001567726,-0.062443403,-0.037383178,-0.03579511,-0.030847067,-0.019734045,-0.035076245,0.032170674,-0.010597196,-0.017019862,-0.002591233,-0.001094434,-0.002031627,-0.011030904,0,0,-0.007618284,-0.003063063,-0.006293475,-0.049401198,0,0.002453167,-0.000606061,-0.001408451,0.003814535,0,7.55E-05,0.00689698,-1.92E-05,-0.032679739,-0.003139605,0.005739264,-0.02487676,0.008035658,0,0.015360918,0,-0.005455885,0.032034632,-0.020725697,-0.002319778,-0.020666078,-0.00562801,-0.01106267,0.001063298,-0.006000445,0.007798859,0.008859582,-0.008684264,-0.005408993
95,20170501,3557.1,3575,3319.8,3277.3,4362,3575.2,45548.9,13785.1,16102.1,22067.1,230,957.3,2243.1,6207.1,8555.7,9078.4,8183.1,5706.9,14657.1,7796.4,3224.7,3923.2,6958.6,6505.2,5525.7,7921.4,959.2,490.7,539.3,599.3,634.3,1087.1,1731.6,326.8,351,1533.2,4364.4,2646.1,1624.2,15662.2,14.5,4142.6,3003,7442.9,1611.2,2305,21683.9,49.8,4973.3,2994.9,0.051525364,0.04352141,0.019031248,0.023388708,0.002113582,0.030732861,-0.010234703,-0.024188068,0.001972571,0.005449368,-0.041666667,0.002093583,-0.058035527,-0.035790291,-0.05722314,-0.000154188,-0.014143726,0.017925942,-0.038248031,-0.033508126,-0.00827285,-0.056265185,-0.009860698,-0.011713231,-0.013866581,0,0,-0.008686869,-0.025302729,-0.001166667,-0.001102362,-0.011727273,-0.036929922,-0.009096422,-0.009873061,0.004520736,0,-0.001094753,0.002283246,0.002688826,-0.02027027,-0.004039044,-0.003682691,-0.030241042,0.003425297,0,-0.000165994,0,-0.004284542,0.005,0.028385529,-0.006750208,-0.025875017,-0.016663091,-0.00799765,-0.012844667,-0.006794466,0.001086434,0.000238486,-0.007303238,-0.005246072
96,20170502,3666.3,3657.4,3329.8,3287.4,4309.8,3625.7,45123.4,13822.6,15798.9,22151.7,230,984.4,2181.9,6342.9,8787.9,9112.6,8078.6,5844.8,12914.3,7689.3,3203.5,3766.8,6868.5,6432.2,5474,7919.4,959.2,487.9,522.9,595,630,1052.9,1666.6,324.5,348.8,1537.1,4364.4,2642.3,1656.5,15707.1,13.8,4159.3,2895.5,7238.1,1646,2305,21519.6,49.8,4992.9,3089.1,0.030699165,0.023048951,0.00301223,0.003081805,-0.011966988,0.014125084,-0.009341609,0.002720328,-0.018829842,0.003833762,0,0.028308785,-0.02728367,0.021878172,0.027139802,0.003767184,-0.012770222,0.024163732,-0.118904831,-0.013737109,-0.006574255,-0.039865416,-0.012948007,-0.011221792,-0.009356281,-0.000252481,0,-0.005706134,-0.03040979,-0.007175038,-0.006779127,-0.031459847,-0.037537538,-0.007037944,-0.006267806,0.002543699,0,-0.001436076,0.019886713,0.002866775,-0.048275862,0.004031285,-0.035797536,-0.027516156,0.021598808,0,-0.00757705,0,0.003941045,0.031453471,0.010333375,-0.00540434,-0.006743816,-0.013369705,-0.013588323,-0.012074897,-0.010780107,0.004673919,0.011798172,-0.005478552,-0.003906191
97,20170503,3818.4,3796.7,3435.4,3431.4,4314.5,3711.5,45785.1,13860.2,15798.3,23074,228.3,1011.6,2235.4,6441.7,9144.2,9329.8,8323.3,6057.2,12645,8075,3182.8,3654.8,6860.8,6431.7,5479.5,7907.1,959.2,471.7,513.3,585,620,1020,1614.7,328.1,349.3,1541,4365.3,2630.5,1663.3,15714.3,13.5,4175,2772.3,7100,1682.5,2305,21112.5,49.8,5017.2,3157,0.041485967,0.038087166,0.031713616,0.043803614,0.001090538,0.023664396,0.014664232,0.002720183,-3.80E-05,0.041635631,-0.007391304,0.027631044,0.024519914,0.015576471,0.040544385,0.023835129,0.030289902,0.036339995,-0.020852853,0.050160613,-0.006461683,-0.029733461,-0.00112106,-7.77E-05,0.00100475,-0.001553148,0,-0.033203525,-0.018359151,-0.016806723,-0.015873016,-0.031247032,-0.031141246,0.011093991,0.001433486,0.002537245,0.000206214,-0.004465806,0.004105041,0.000458391,-0.02173913,0.003774674,-0.042548783,-0.019079593,0.02217497,0,-0.018917638,0,0.004866911,0.021980512,0.029974216,0.014745517,0.02206533,-0.006323723,-0.019248241,-0.004019131,-0.009911124,0.001085777,0.008949141,0.004815762,0.004146418
98,20170601,3696.7,3674.7,3359,3386.8,4296.5,3714,45247.3,13654.9,16259.3,22283.9,215.7,1018.5,2228.3,6321.4,9217.9,9284,8249.1,5922.1,11884.3,8060.7,3135.6,3548.6,6820.1,6372.9,5415.4,7861.2,960.6,460.7,507.9,573.6,606.4,1000,1556.4,320.9,339.5,1543.6,4366.3,2417.1,1645.9,15714.3,13.3,4156.9,2695.9,7100,1680.5,2305,20237.5,49.8,5020,3262.9,-0.031871988,-0.032133168,-0.022239041,-0.01299761,-0.004171978,0.000673582,-0.011746179,-0.014812196,0.029180355,-0.034242004,-0.055190539,0.006820878,-0.003176165,-0.018675194,0.008059754,-0.004909001,-0.008914733,-0.022304035,-0.060158165,-0.001770898,-0.01482971,-0.029057678,-0.005932253,-0.009142217,-0.011698148,-0.00580491,0.00145955,-0.023319907,-0.010520164,-0.019487179,-0.021935484,-0.019607843,-0.036105778,-0.021944529,-0.028056112,0.001687216,0.000229079,-0.081125261,-0.010461131,0,-0.014814815,-0.004335329,-0.027558345,0,-0.001188707,0,-0.041444642,0,0.00055808,0.033544504,-0.017123367,-0.007905006,-0.01602181,-0.012744152,-0.015568505,-0.021104801,-0.017258225,-0.014211116,0.011367528,-0.013909401,-0.012285495
99,20170602,3686.7,3668.7,3393,3488.5,4319,3745,45703.9,13558.9,17112.9,22629.9,195.7,997.3,2234.5,6378.6,9478.6,9248.6,8265.5,5931.7,10888.6,8278.6,3112.1,3289.6,6652.4,6220.4,5284.6,7842.9,962.5,458.6,508.6,565,598.6,1000,1524,312.8,330.5,1531.2,4366.3,2363.4,1639.4,15704.1,13.7,4141.4,2712.1,6838.1,1696.2,2305,19833.9,49.7,5002.4,3496.6,-0.002705115,-0.001632786,0.01012206,0.030028345,0.005236821,0.008346796,0.01009121,-0.007030443,0.052499185,0.015526905,-0.092721372,-0.020814924,0.00278239,0.009048628,0.02828193,-0.003813012,0.001988096,0.001621047,-0.083782806,0.027032392,-0.007494578,-0.07298653,-0.024589082,-0.023929451,-0.02415334,-0.002327889,0.00197793,-0.004558281,0.001378224,-0.014993026,-0.012862797,0,-0.020817271,-0.025241508,-0.026509573,-0.008033169,0,-0.022216706,-0.003949207,-0.00064909,0.030075188,-0.00372874,0.006009125,-0.036887324,0.009342458,0,-0.019943175,-0.002008032,-0.003505976,0.071623402,0.008232687,0.017771714,-0.013037763,-0.025913479,-0.004842992,-0.02015038,-0.003918344,-0.003533572,0.022036465,-0.005017461,-0.002595074
100,20170603,3683.8,3665.9,3456.4,3616.9,4405.8,3802.7,46337.6,13742.4,17699.4,22728.8,193.8,955.4,2186.6,6137.5,9331.9,9137.1,8192.9,6047.5,11368.8,8590.6,3104.8,3058.9,6472.5,6059.7,5200.9,7645.5,949.2,465,526.9,576.9,605,1000,1542.9,310.7,330.4,1527.7,4366.3,2379.3,1672.4,15693.7,13.8,4119.2,2701.7,6431.2,1708.4,2305,19601.6,49.7,4990.9,3755.3,-0.000786611,-0.000763213,0.018685529,0.03680665,0.020097245,0.01540721,0.013865338,0.013533546,0.034272391,0.004370324,-0.009708738,-0.042013436,-0.021436563,-0.037798263,-0.015476969,-0.012055879,-0.008783498,0.019522228,0.04410117,0.037687532,-0.002345683,-0.070130107,-0.027042872,-0.025834351,-0.015838474,-0.025169261,-0.013818182,0.013955517,0.035981125,0.021061947,0.010691614,0,0.012401575,-0.006713555,-0.000302572,-0.002285789,0,0.006727596,0.020129316,-0.000662247,0.00729927,-0.005360506,-0.003834667,-0.059504833,0.007192548,0,-0.01171227,0,-0.002298897,0.073986158,0.014907802,0.0165104,-0.004596242,-0.027726791,0.011312003,0.000774915,-0.004400759,-0.001506574,0.023895754,0.000921968,0.003241167
101,20170701,3756.6,3740.4,3561.8,3745.8,4468.2,3887.1,46918.7,13941.8,17742.5,23177.5,201.7,957.9,2208.9,6137.5,9470,9199.4,8264.7,6448.3,12064.2,8900,3101.1,3086.6,6443.8,6026.1,5221.5,7402.4,949.2,465,530,580,608.3,1000,1578.4,308.8,329.6,1527.9,4367.5,2390.8,1697.1,15692.9,14,4088.3,2854.2,6472.2,1701.7,2305,19500,49.7,4982.3,3924,0.019762202,0.020322431,0.030494156,0.035638254,0.014163149,0.022194756,0.012540572,0.014509838,0.002435111,0.019741473,0.040763674,0.002616705,0.010198482,0,0.014798701,0.006818356,0.008763686,0.06627532,0.061167406,0.036016111,-0.001191703,0.009055543,-0.004434144,-0.005544829,0.003960853,-0.031796482,0,0,0.005883469,0.005373548,0.005454545,0,0.02300862,-0.006115224,-0.002421308,0.000130916,0.000274832,0.004833354,0.014769194,-5.10E-05,0.014492754,-0.007501457,0.056445941,0.006375171,-0.003921798,0,-0.00518325,0,-0.001723136,0.044923175,0.023762491,0.012306749,0.024741844,-0.004991794,0.002785261,0.003650751,0.011204852,-0.003035016,0.014400013,0.01128636,0.009425017
102,20170702,3843.8,3852.7,3679.6,3878.4,4489.9,3943.8,47215.8,14123.8,17695.3,23142,218.8,955.2,2260.5,6103.1,9832.5,9259.4,8346.3,6656.7,11581.6,9137.5,3101,3104.1,6430,6001.4,5220.4,7321.4,950.8,470,535,583.8,610,1022.5,1637.8,316.1,335.6,1529.6,4368.1,2401.6,1703.3,15696.4,13.9,4101.7,2868.4,6554.2,1683,2305,20423.4,49.7,4986.3,3934,0.023212479,0.030023527,0.033073165,0.035399648,0.004856542,0.01458671,0.00633223,0.013054268,-0.002660279,-0.001531658,0.084779375,-0.002818666,0.023360043,-0.005604888,0.038278775,0.006522164,0.009873317,0.032318596,-0.040002652,0.026685393,-3.22E-05,0.005669669,-0.002141593,-0.004098837,-0.000210667,-0.010942397,0.00168563,0.010752688,0.009433962,0.006551724,0.002794674,0.0225,0.037633046,0.023639896,0.018203883,0.001112638,0.000137378,0.004517316,0.003653291,0.000223031,-0.007142857,0.003277646,0.004975124,0.012669571,-0.010989011,0,0.047353846,0,0.000802842,0.00254842,0.023525345,0.00379864,0.017339146,-0.001959345,0.008953113,0.020147366,0.002788813,0.012121612,0.001117087,0.010286335,0.009759086
103,20170703,3868,3917,3704,3909.5,4543.9,3990.1,49012.1,14244.6,17737.5,23226.9,227.1,963,2229.8,6073.6,9571.4,9522.5,8599.7,6858.8,11394.3,9114.3,3135.4,3285.4,6435.1,6015,5272.5,7172.4,962.5,475,540,585,612.9,1030,1684,325.5,336.4,1530.6,4368.1,2414.1,1683.3,15701,13.8,4078.8,2836.8,6538.1,1640.6,2305,21519.6,49.7,5068.1,3944,0.006295853,0.016689594,0.006631156,0.008018771,0.012026994,0.011739946,0.038044468,0.008552939,0.002384814,0.003668654,0.037934186,0.008165829,-0.013581066,-0.004833609,-0.026554793,0.028414368,0.030360759,0.030360389,-0.016172204,-0.002538988,0.011093196,0.058406623,0.000793157,0.002266138,0.009980078,-0.020351299,0.012305427,0.010638298,0.009345794,0.002055498,0.004754098,0.007334963,0.028208572,0.029737425,0.00238379,0.000653766,0,0.005204863,-0.011741913,0.000293061,-0.007194245,-0.005583051,-0.011016595,-0.00245644,-0.025193108,0,0.053673727,0,0.01640495,0.002541942,0.010233719,0.013162719,0.007155487,0.010364649,0.007739013,0.015245888,-0.00406179,0.00949354,0.006315631,0.007402936,0.008405428
104,20170801,4015.8,4095.6,3875.2,4102.7,4786.6,4158,50281.6,14876.5,18687.8,23713.6,235,973.3,2259.1,6039.4,9416.3,9557.9,8640.6,7216.7,11335,8628.1,3138,3673.4,6525.9,6121.1,5401.3,7080.5,986.1,475,540,585,615,1047.5,1745.4,328.5,336.7,1533.8,4367.4,2427,1657.1,15687.5,14.2,3990.8,2856.4,6516.7,1598,2305,22231.3,49.7,5207.4,3981.5,0.038210962,0.045596119,0.046220302,0.049418084,0.053412267,0.042079146,0.025901767,0.04436067,0.053575758,0.020954152,0.034786438,0.010695742,0.013140192,-0.005630927,-0.016204526,0.003717511,0.00475598,0.05218114,-0.005204357,-0.053344744,0.00082924,0.118098253,0.014110115,0.017639235,0.024428639,-0.012813005,0.024519481,0,0,0,0.003426334,0.016990291,0.036460808,0.00921659,0.000891795,0.002090683,-0.000160253,0.005343606,-0.015564665,-0.000859818,0.028985507,-0.021574973,0.006909193,-0.003273122,-0.02596611,0,0.033072176,0,0.027485646,0.009508114,0.045822813,0.036198087,0.003889245,0.027048746,0.007489351,0.012164969,-2.43E-05,0.002368689,0.012331253,0.015168309,0.016365426
105,20170802,4082,4221.4,3973.6,4185.3,5039.5,4367.2,50246.9,15822.2,19405.8,25148.7,240,970.4,2312.4,6125,9571.7,9560.9,8686.8,7361.9,12867.5,8591.7,3122.1,3743.2,6646.8,6232.1,5495.3,7057.1,995,475,540,582.5,615,1091.7,1833.6,333.9,338.2,1552.5,4366.3,2436.3,1656.1,15682.1,14.3,3971.7,2823.1,6638.9,1574.7,2305,22783.3,49.7,5461.3,4248,0.016484885,0.03071589,0.025392238,0.020133083,0.052834998,0.05031265,-0.000690113,0.06357006,0.038420788,0.060518015,0.021276596,-0.002979554,0.023593466,0.014173593,0.016503297,0.000313876,0.005346851,0.020119999,0.135200706,-0.004218774,-0.005066922,0.01900147,0.01852618,0.018133996,0.017403218,-0.003304851,0.009025454,0,0,-0.004273504,0,0.042195704,0.050532829,0.016438356,0.004455004,0.012191942,-0.000251866,0.003831891,-0.000603464,-0.000344223,0.007042254,-0.004786008,-0.011658031,0.018751822,-0.014580726,0,0.024829857,0,0.048757537,0.066934572,0.032645624,0.040454687,0.022933006,0.010782182,0.007824609,0.020904533,0.001497797,0.003416377,0.038564037,0.018404101,0.019891428
106,20170803,4114.6,4305.1,4034,4251,5170,4435.7,51942.6,16122,19496.4,26404.1,243.3,958.4,2425.2,6273.3,10210.6,9752.6,9107.5,7493,13394.4,8858.3,3129.1,3684.2,6598.5,6185,5495.4,7104,997.6,475,540,580,613.9,1100,1938.3,333.3,340.8,1598.8,4366.3,2462.9,1662.3,15683.3,14.5,3979.8,2824,6760.7,1601.9,2305,24291.7,49.7,5860.8,4467.6,0.007986281,0.019827545,0.015200322,0.015697799,0.025895426,0.015685107,0.033747356,0.01894806,0.004668707,0.049919081,0.01375,-0.012366035,0.048780488,0.024212245,0.066748853,0.020050414,0.048429802,0.017807903,0.040948125,0.031029948,0.002242081,-0.015761915,-0.007266655,-0.007557645,1.82E-05,0.006645789,0.002613065,0,0,-0.004291845,-0.001788618,0.007602821,0.057100785,-0.001796945,0.007687759,0.029822866,0,0.010918196,0.003743735,7.65E-05,0.013986014,0.002039429,0.000318798,0.018346413,0.017273131,0,0.066206388,0,0.073151081,0.051694915,0.016715414,0.026820801,0.029939174,-0.003613358,0.000689237,0.023203616,0.006178638,0.027826506,0.041615332,0.016799836,0.018819485
107,20170901,4180.2,4400.2,4184.1,4416.6,5248.7,4460.6,52931.5,16172.2,19662.5,26003,250,979.8,2703.6,6437.5,11670.8,10265.7,9661.3,7742.8,14491.7,9216.7,3127.4,3981.8,6618.8,6205.8,5523.6,7197.1,1014.9,477.5,540,580,612.5,1200,2067.4,326.5,340.5,1629.2,4366.3,2494.5,1676.8,15723.8,14.5,3990,2830.2,6775.6,1614.9,2305,24958.3,49.7,6429.6,4748.3,0.015943227,0.022090079,0.037208726,0.03895554,0.015222437,0.005613545,0.019038323,0.003113758,0.008519522,-0.015190823,0.027538019,0.022328881,0.114794656,0.026174422,0.143008246,0.052611611,0.060807027,0.033337782,0.081922296,0.04045923,-0.000543287,0.080777374,0.003076457,0.003362975,0.005131565,0.013105293,0.01734162,0.005263158,0,0,-0.002280502,0.090909091,0.066604757,-0.02040204,-0.000880282,0.019014261,0,0.012830403,0.008722854,0.002582365,0,0.002562943,0.002195467,0.002203914,0.008115363,0,0.027441472,0,0.097051597,0.062830155,0.022505592,0.003870195,0.060298217,0.017485063,0.018538894,0.016084174,0.003887243,0.011852278,0.053293917,0.025210269,0.023090619
108,20170902,4137.6,4368.2,4173.8,4359.3,5339.8,4478.9,50862.2,16210,19988.4,25580.1,250,1062.8,2744.5,6256.3,11562.5,10057.7,9448.5,7447.3,14460,9350,3188.5,4020.3,6689.9,6286.8,5620.2,7218.6,1064.2,483.8,544.4,580.6,615,1200,2156.4,328,341.1,1665.5,4366.3,2492.5,1702.5,15732.1,14.3,3996.7,2837.3,6652.1,1665.4,2305,25625,49.7,6557.8,5272.5,-0.0101909,-0.007272397,-0.0024617,-0.012973781,0.017356679,0.004102587,-0.039093923,0.002337344,0.016574698,-0.016263508,0,0.084711166,0.015127978,-0.028147573,-0.00927957,-0.020261648,-0.022026021,-0.038164488,-0.002187459,0.014462877,0.019536996,0.009668994,0.010742128,0.013052306,0.017488594,0.002987314,0.048576214,0.013193717,0.008148148,0.001034483,0.004081633,0,0.043049241,0.004594181,0.001762115,0.022280874,0,-0.000801764,0.015326813,0.000527862,-0.013793103,0.001679198,0.002508657,-0.018227168,0.031271286,0,0.026712557,0,0.019939032,0.110397405,-0.001906585,-0.009111347,-0.000576474,0.012246055,0.012505699,0.017921602,-0.001597438,0.019327948,0.043445479,0.006841761,0.010250549
109,20170903,3997.7,4236.7,4085.3,4211,5316.1,4403.3,50500.4,16251,21393.6,26123.9,250,1134.1,2741.9,6192.9,11446.4,9768.7,9150.3,7031.2,13480,9207.1,3519,4180.6,6774.7,6370.5,5831.8,7218.6,1064.2,485,550,585,615,1257.1,2192.6,333.7,346.5,1670.7,4360.9,2489.9,1679.1,15732.1,14,3925.2,2931.6,6604.8,1762.4,2305,25946.4,49.7,6505.7,5612.9,-0.033811872,-0.030103933,-0.021203699,-0.034019223,-0.004438368,-0.016879144,-0.007113338,0.002529303,0.070300774,0.021258713,0,0.06708694,-0.000947349,-0.010133785,-0.010041081,-0.028734204,-0.031560565,-0.055872598,-0.067773167,-0.015283422,0.103653756,0.039872646,0.012675825,0.013313609,0.037649906,0,0,0.002480364,0.010286554,0.007578367,0,0.047583333,0.016787238,0.017378049,0.015831135,0.003122186,-0.001236745,-0.001043129,-0.013744493,0,-0.020979021,-0.017889759,0.033235823,-0.007110537,0.058244266,0,0.012542439,0,-0.007944738,0.064561404,-0.023409373,0.021743863,-0.015325923,0.034527624,0.011321436,0.013279652,-0.003595983,0.023595568,0.018872222,0.004402169,0.00900101
110,20171001,4055,4278.8,4190,4326.8,5306.9,4409.1,52380,16255,21788.8,27152,250,1193.1,2759.6,6137.5,9925,9794.8,9194.1,6870,12800,9025,4116.7,4503.4,6820.5,6411.6,6031.7,7218.6,1074.2,485,550,585,615,1280,2150.6,332.9,348.9,1671.8,4351.3,2495,1662.8,15721.4,14,3790,2974.4,6700,1770.4,2305,26875,49.7,6521.3,5690,0.014333242,0.009936979,0.025628473,0.027499406,-0.001730592,0.001317194,0.037219507,0.000246139,0.018472814,0.039354767,0,0.052023631,0.006455378,-0.008945728,-0.132915152,0.002671799,0.004786728,-0.022926385,-0.050445104,-0.019778215,0.169849389,0.077213797,0.006760447,0.006451613,0.034277582,0,0.00939673,0,0,0,0,0.01821653,-0.019155341,-0.002397363,0.006926407,0.000658407,-0.00220138,0.002048275,-0.009707581,-0.000680138,0,-0.034444105,0.014599536,0.01441376,0.004539265,0,0.035789165,0,0.002397897,0.013736215,0.012830784,0.023823307,-0.016907305,0.049092138,0.00460221,-0.003491973,-0.001996454,0.01344281,0.005378037,0.00703788,0.009641506
